id,type,args,nom
2708,2001,,Faire rentrer son fantôme Pioute Rose
2709,2001,,Faire rentrer son fantôme Pioute Rouge
2710,2001,,Faire rentrer son fantôme Pioute Vert
2711,2001,,Faire rentrer son fantôme Pioute Violet
2712,2001,,Faire rentrer son fantôme Péki
2713,2001,,Faire rentrer son fantôme Tortue
2714,2001,,Faire rentrer son fantôme Wabbit
2715,2001,,Faire rentrer son fantôme Willy le Relou
2716,2001,,Faire rentrer son fantôme Koalak Sanguin
2718,2001,,Faire rentrer son fantôme Fossoyeur Koalak
2719,2001,,Faire rentrer son fantôme Koalak Immature
2720,2001,,Faire rentrer son fantôme Mini Wa
2721,2001,,Je retrouve mon licol et j'y vais.
2722,2001,,"Non merci, je suis végétarien."
2723,2001,,Je vais me retrousser les manches et trouver ce dont tu as besoin.
2724,2001,,Je préfère aller flâner dans le château.
2726,2001,,Arrête de travailler un peu et part roucouler.
2727,2001,,"Dommage, je vous avais préparé un bon repas."
2728,2001,,"Soit, bonne recherche. Cependant, ne tardez point, vous n'êtes plus très jeune..."
2729,2001,,Je vais le suivre au sillage.
2730,2001,,Je ne pêche pas ce type de poisson.
2731,1,3076,"Oui, il nage près d'un navire dont la voilure a un Wabbit dessus."
2732,2001,,J'adore porter des bottes bien brillantes.
2733,2001,,Je n'aime pas ce type d'élixir. Je préfère la bibine.
2734,2001,,Allons-y !
2735,2001,,De la bière j'imagine ?
2736,2001,,Je vous apporterai mon aide plus tard.
2737,2001,,"Oui, j'ai donné un coup de main à tous les autres habitants du château et du port, je peux bien t'aider toi aussi."
2738,2001,,Je ne suis pas ton larbin.
2739,2001,,Je vais livrer tes patates.
2740,2001,,T'as pas vu ma trogne ? Tu m'as pris pour une poire ? Je fais pas dans le trafic de patates.
2741,518,"9052,269;9716",Sortir du sanctuaire
2742,15,"895,040,879,088,905",Entrer dans la caverne
2743,2001,,Demander plus d'informations
2744,1,3122,Continuer la discussion
2745,1,3123,Continuer la discussion
2746,1,3124,Continuer la discussion
2747,1,3125,Continuer la discussion
2748,1,3126,Continuer la discussion
2749,504,4,Prendre la coiffe et partir
2750,504,2,Prendre les bottes et partir
2751,504,1,Prendre le bâton et partir
2752,504,3,Prendre le sac et partir
2753,1,3128,Continuer la discussion
2754,1,3129,Donner les ingrédients pour la tisane
2755,1,3130,Donner les fleurs et feuilles de Kaliptus
2756,1,3131,Continuer la discussion
2757,1,3132,Apprendre le sort
2757,505,-1,Apprendre le sort
2758,1,3134,Laisser Rigroulak parler
2759,2001,,Continuer la discussion
2760,2001,,Continuer la discussion
2761,521,-1,Donner la panoplie du Koulosse
2762,16,"896,939,380,739,503",Montrer la clef
2763,1,3140,Demander comment obtenir une permission
2764,1,3141,Insister
2765,975,-1,Franchir la porte
2766,1,3144,Continuer la discussion
2767,2001,,"Donner la clef, les broches et partir"
2767,973,-1,"Donner la clef, les broches et partir"
2768,2001,,S'excuser
2769,974,-1,Présenter les boomerangs
2770,2001,,Donner les boomerangs et apprendre le sort
2771,967,-1,Apprendre le métier de bricoleur
2772,1,3152,Se renseigner sur le métier de bricoleur
2773,2001,,Donner les planches et apprendre le métier
2774,967,-1,Apprendre le métier de bricoleur
2775,1,3152,Se renseigner sur le métier de bricoleur
2776,1,3157,Continuer la discussion
2777,1,3158,Demander un aller simple pour l'île du Minotoror.
2778,2001,,Faire rentrer son fantôme Petit Chacha Blanc
2779,2001,,Faire rentrer son fantôme Petit Chienchien Noir
2780,1,3163,Continuer la discussion
2781,15,"95,783,847,927,749",Donner la clef et rentrer
2782,2001,,D'accord.
2783,2001,,J'y cours.
2784,2001,,... des rêves qui les hantent...
2786,2001,,A la garde !
2787,2001,,Rester dans le sanctuaire pour faire l'échange
2793,2001,,Sortir de prison
2794,2001,,Donner la clef du Donjon des Bworks
2794,15,"975,035,181,359,470",Donner la clef du Donjon des Bworks
2795,2001,,?
2795,501,-1,?
2796,1,3175,Continuer la discussion
2797,15,"952,145,179,181,384",Donner la clef du Tofulailler
2798,15,"952,846,281,429,527",Nettoyer le Tofulailler Royal avec une petite équipe
2799,15,"952,942,281,429,527",Nettoyer le Tofulailler Royal avec une grande équipe
2800,2,"9530,90,9527",Nettoyer le reste du Tofulailler
2801,15,"964,545,181,569,787",Donner la clef et rentrer
2802,2001,,Donner la clef et rentrer
2802,15,"976,830,681,437,453",Donner la clef et rentrer
2803,15,"1,020,027,684,396,530",Donner la clef et rentrer
2804,2001,,Faire rentrer son fantôme Tifoux
2805,2001,,Faire rentrer son fantôme El Scarador
2806,2001,,Faire rentrer son fantôme Bouloute
2807,2001,,Faire rentrer son fantôme Abra Kadabra
2808,2001,,Faire rentrer son fantôme Bworky
2809,2001,,Demander où se cache le Maître Corbac
2810,526,-1,Prendre le compagnon et sortir
2811,1,3182,Demander des renseignements à propos de cet endroit
2812,1,5777,Continuer la discussion
2814,2001,,Demander où se cache le Maître Corbac
2815,2001,,Demander où se cache le Maître Corbac
2816,1,3187,Demander où se cache le Maître Corbac
2817,2001,,Demander où se cache le Maître Corbac
2818,2001,,Demander où se cache le Maître Corbac
2819,524,-1,Demander où se cache le Maître Corbac
2820,2001,,Demander où se cache le Maître Corbac
2821,2001,,Demander où se cache le Maître Corbac
2822,2001,,Demander où se cache le Maître Corbac
2823,2001,,Demander où se cache le Maître Corbac
2824,2001,,Demander où se cache le Maître Corbac
2825,1,3196,Demander où se cache le Maître Corbac
2826,2001,,Demander où se cache le Maître Corbac
2827,2001,,Demander où se cache le Maître Corbac
2828,2001,,Demander où se cache le Maître Corbac
2829,15,"958,943,679,262,985",Donner la clef et rentrer
2830,1,3202,Demander des informations sur ce labyrinthe
2831,1,3203,Demander plus d'informations
2834,1,3206,Sortir de ce labyrinthe
2835,2,"95,381,869,557",Sortir
2836,977,-1,Revenir dans la salle des dalles
2837,976,-1,Donner les reliques et la clef
2838,2001,,Accepter la proposition
2839,968,-1,Sortir de ce labyrinthe
2840,1,3211,Se renseigner à propos du Minotot
2841,15,"987,946,783,079,877",Affronter le Minotot
2842,1,3212,Se renseigner à propos du Minotoror
2843,1,3206,Suivre Lorkos
2844,16,"987,643,779,249,538",Rentrer dans le labyrinthe
2845,1,3214,Demander comment rentrer dans le labyrinthe
2846,1,3215,Demander encore plus d'informations
2847,981,"939,638,775,119,397",Présenter la clef et rentrer
2849,1,3217,Se renseigner à propos de ce labyrinthe
2850,1,3218,Continuer la discussion
2851,1,3219,Continuer la discussion
2852,1,3217,Se renseigner à propos de ce labyrinthe
2853,978,-1,Revenir dans la salle des dalles
2854,1,3222,Sortir de ce labyrinthe
2855,2,"9397,90,9396",Sortir
2856,980,"8,541,336,751,183,200,000",Donner les deux clefs et rentrer
2857,1,3224,Continuer la discussion
2858,1,3225,Continuer la discussion
2859,1,3226,Continuer la discussion
2860,1,3227,Continuer la discussion
2861,1,3228,Continuer la discussion
2863,2001,,Continuer la discussion
2864,2001,,Sortir
2865,2001,,Donner 100 Kamas et monter sur le bateau
2865,200,-1,Donner 100 Kamas et monter sur le bateau
2866,2001,,Donner les 200 Kamas et monter sur le bateau
2867,2001,,Faire une démonstration de son talent de Cordonnier
2868,2001,,Faire une démonstration de son talent de Tailleur
2869,2001,,Faire une démonstration de son talent de Bijoutier
2870,2001,,Acheter une Aiguille du Costumage
2871,2001,,Acheter un Coupe Cuir du Cordomage
2872,2001,,Acheter un Sertisseur du Joaillomage
2874,4,-5000000,500000 kamas
2876,16,"9822,89,8342,7858",Rentrer dans le Sanctuaire des Dragoeufs
2877,2001,,Se renseigner à propos du gros trou
2878,2001,,Se renseigner à propos du village dévasté 
2879,2001,,Continuer la discussion
2880,2001,,Continuer la discussion
2881,2001,,Continuer la discussion
2882,2001,,Continuer la discussion
2883,2001,,Continuer la discussion
2884,2001,,Plus d'infos sur les runes
2885,2001,,Plus de détails
2886,2001,,J'ai pigé. Merci.
2887,2001,,Continuer la discussion
2888,2001,,Continuer la discussion
2889,2001,,Continuer la discussion
2890,2001,,Continuer la discussion
2891,2001,,Continuer la discussion
2892,2001,,Continuer la discussion
2893,2001,,Sortir
2896,2001,,Une île ? Quelle île ?
2897,2001,,Des trésors ? Par terre ?
2898,2,"99,792,139,468",Oui je veux voir ça !
2900,2001,,Le suivre
2901,2001,,Bof une île gelée... Sans moi
2902,2001,,Oui
2903,2001,,Monter
2904,2001,,Non
2905,2001,,Leçon n°1 ?
2906,2001,,Non désolé...
2907,2001,,Que se passe-t-il ?
2908,2001,,Euh... je vais vous laisser madame...
2909,997,"622,198",Apprendre le métier de Cordomage
2910,997,"642,198",Apprendre le métier de Costumage
2911,997,"632,198",Apprendre le métier de Joaillomage
2912,997,"472,198",Apprendre le métier de Forgemage de Hache
2913,997,"472,198",Apprendre un autre métier
2914,997,"482,198",Apprendre le métier de Sculptemage d'Arcs
2915,997,"432,198",Apprendre le métier de Forgemage de Dagues
2916,997,"452,198",Apprendre le métier de Forgemage de Marteaux
2917,2001,,Apprendre un autre métier
2918,997,"462,198",Apprendre le métier de Forgemage de Pelles
2919,997,"502,198",Apprendre le métier de Sculptemage de Bâton
2920,997,"442,198",Apprendre le métier de Forgemage d'Epée
2921,997,"492,198",Apprendre le métier de Sculptemage de Baguette
2922,2001,,Revenir plus tard
2923,2001,,Echanger le fragment contre les outils de Joaillomage
2924,2001,,Echanger le fragment contre les outils de Costumage
2925,2001,,Echanger le fragment contre les outils de Cordomage
2926,1,3272,J'aimerais rentrer dans ce donjon
2927,15,"871,329,275,579,127",Donner la clef et rentrer
2928,998,-1,Suivre Josette Taplane
2929,2,"912,719,210,235",Sortir du donjon
2930,15,"871,411,284,368,721",Montrer la clef du Donjon du Chêne Mou
2931,2001,,Donner la clef et rentrer
2932,2,"912,719,210,153",Sortir du donjon
2933,2001,,Se sauver en courant
2933,970,-1,Se sauver en courant
2934,527,-1,Se sauver en courant
2936,1,3282,Continuer la discussion
2937,1,3283,Continuer la discussion
2938,1,3284,Continuer la discussion
2939,1,3285,Continuer la discussion
2940,1,3286,Continuer la discussion
2941,1,3287,Continuer la discussion
2942,1,3288,Continuer la discussion
2943,1,3289,Continuer la discussion
2944,2001,,Donner la clef et rentrer
2944,15,"10,156,336,843,710,100",Donner la clef et rentrer
2945,1,3291,Se laisser faire
2946,2001,,Se sauver en courant
2946,969,-1,Se sauver en courant
2947,15,"977,543,681,391,298",Donner la clef et rentrer
2950,2001,,Donner la clef et rentrer
2950,15,"1,017,645,084,386,730",Donner la clef et rentrer
2952,2001,,"Pas le temps pour tes sornettes, j'ai une embuscade contre des Brâkmariens sur le feu !"
2953,2001,,Euh... A quoi ?
2954,2001,,C'est un tas de casques de Brâkmariens compressés avec cornes apparentes ?
2955,2001,,Une bibliothèque ?
2956,2001,,Je vais y jeter un oeil.
2957,1,3302,Euh... C'est quoi ?
2958,2001,,"Nous sommes déjà les plus forts, passe ton chemin."
2959,2001,,C'est un tas de crânes de Bontariens empilés par date de bataille ?
2960,1,3303,Une prison pour dresser les Dragons ?
2961,2001,,Je vais essayer d'y traîner mes groles.
2962,2001,,Prendre la clef et sortir du donjon
2962,513,-1,Prendre la clef et sortir du donjon
2963,2001,,Prendre la clef et sortir du donjon
2963,512,-1,Prendre la clef et sortir du donjon
2964,2001,,"J'accepte cette tâche, je pars sur le champ."
2965,2001,,Une autre fois peut-être.
2968,2001,,J'en ramène dès que possible.
2969,2001,,"Non merci, je préfère les charges d'infanterie."
2970,2001,,J'en ramène dès que possible.
2971,2001,,"Non merci, je préfère les charges d'infanterie."
2972,2001,,Je vais vous aider.
2973,2001,,"Dès que j'ai un moment, je repasse vous voir."
2974,2001,,Je suis prêt à aider un confrère !
2975,2001,,"Malheureusement, confrère, je ne pourrai pas vous aider."
2976,2001,,Je vais aller chercher ce dont vous avez besoin.
2977,2001,,Je n'ai malheureusement pas le temps.
2978,2001,,"Très bien, je vais vous rendre ce service"
2979,2001,,Je reviendrai dès que j'aurai un moment de libre.
2980,1,3350,Se téléporter vers un donjon
2982,2001,,Donjon des Abraknydes
2983,1,3352,Rapporter un bug
2984,1,3341,Ok. Et sinon...
2986,2001,,Ok. Et sinon...
2987,2001,,"Oui, j'ai besoin de cette clef."
2988,2001,,"Merci, mais une autre fois peut-être."
2989,2001,,Donjon du Chêne Mou
2990,1,3359,Aller dans un atelier de forgemagie
2991,2001,,Ouais! C'est parti!
2992,1,3341,"Euh... Ah ouais, pas bête... Et sinon..."
2993,1,3360,ÊTRE NIVEAU 200 AVEC UN STUFF DE OUF§!11
2994,1,3341,"Bon, bon, ok. Et sinon..."
2995,1,3361,"Allez, stp, je, stp? kmcthx?"
2998,1,3362,"Alors Nounou, quelles sont les nouveautés ?"
2999,1,3341,Ok. Et sinon...
3000,1,3341,Trop d'la balle. Et sinon...
3001,2001,,Donner les six Dofus
3002,2001,,Je suis prêt ! Donne moi ma récompense !
3003,2001,,"Bah, non, tant pis, je laisse tomber. Garde les Dofus, va."
3004,2001,,"Oui, je vais vous trouver tout ça."
3005,2001,,"Non, je ne le suis pas encore."
3007,2001,,Je reviendrai.
3008,2001,,Je vais relever ce défi.
3009,2001,,Par où dois-je commencer ?
3010,2001,,Je me mets en route.
3011,2001,,"Finalement, je ne vais pas pouvoir commencer tout de suite, à une prochaine fois."
3013,2001,,Par où dois-je commencer ?
3014,2001,,Je me mets en route.
3015,2001,,"Finalement, je ne vais pas pouvoir commencer tout de suite, à une prochaine fois."
3016,2001,,Je pars tout de suite.
3017,2001,,Je ne vais pas m'engager dans cette quête tout de suite.
3018,2001,,"Merci, c'est exactement ce qu'il me faut"
3019,2001,,Je reviendrai dès que je serai prêt.
3020,2001,,"Calmez-vous, je m'en vais."
3021,2001,,Je repasserai quand vous serez plus calme
3022,2001,,J'accepte cette mission.
3023,2001,,"Oui, c'est limpide... On peut continuer ?"
3024,2001,,Je vais chercher un livre sur la philosophie de comptoir et je reviens
3025,2001,,J'adore aider les coeurs en détresse.
3026,2001,,Se renseigner à propos de ce donjon
3027,2001,,Continuer la discussion
3028,2001,,Continuer la discussion
3029,2001,,Continuer la discussion
3030,1,5778,Continuer la discussion
3031,2001,,Continuer la discussion
3032,514,-1,Donner les clefs et rentrer dans le donjon
3033,2001,,Sortir
3034,2001,,Je n'accomplirais pas cette mission tout de suite.
3036,2001,,Donjon des Rats de Bonta
3037,2001,,Donjon des Rats de Brâkmar
3038,2001,,Donjon des Rats du Château d'Amakna
3039,2001,,Je vais retrouver vos enfants disparus.
3040,2001,,Ils vont sûrement revenir vite.
3041,2001,,Je viens vous aider à retrouver vos enfants.
3043,2001,,"Pourtant, les enfants ont dû venir chasser par ici."
3044,2001,,Deux ? Je ne vous ai jamais dit qu'ils étaient deux.
3045,2001,,Je ferai ce qu'il faudra pour libérer les enfants
3046,2001,,"Je te défie, créature abjecte !"
3047,2001,,C'est pour sauver des enfants prisonniers d'une abjecte sorcière.
3048,2001,,S'enfuir par la petite porte
3049,2001,,Monter dans le chariot
3049,4,-50,Monter dans le chariot
3049,996,"110,060,151,015,101,000,000,000,000,000,000",Monter dans le chariot
3054,1,3455,Se renseigner sur Feldz Paffe
3055,1,3456,Continuer la discussion
3056,1,3457,Autres destinations
3057,2001,,Se rendre sur l'île du Minotoror
3058,2001,,Se rendre sur l'île de Pandala
3059,1,3459,Qui ? moi ?
3060,2001,,"Nul ne sait où je vais, seul le vent me porte, au revoir."
3061,1,3460,"Pourquoi pas, contre une petite rémunération."
3062,1,3461,De quelle légende parles-tu ?
3063,2001,,"Tu m'intrigues, je vais m'y rendre de ce pas."
3064,2001,,"La bière a chauffé ton esprit, va plutôt demander cela au Minotoror rose."
3065,2001,,Je suis un pleutre et j'aimerai retourner à Astrub !
3066,2001,,Suffisamment pour m'aventurer ici.
3067,2001,,Il est où le méchant petit troollinet qui te terrorise ?
3068,2001,,Que veux tu petit gobelin ?
3069,2001,,"Ah, si tu le dis."
3070,2001,,C'est une faute de goût inacceptable. Je ne peux permettre une telle injure. 
3071,2001,,"Viens donc par là, que je me taille un morceau de tapisserie."
3072,2001,,Même pas peur !
3073,2001,,Tu t'exprimes bien pour un Bwork.
3074,2001,,Manger du Goblin peut rendre intelligent ?
3075,2001,,Raconte moi.
3076,2001,,Que de souvenirs...
3077,2001,,"Effectivement, il y a de quoi faire des cauchemars."
3078,2001,,Je peux te taper sur la tête ?
3079,2001,,J'arrive !
3080,1,3496,Un Bwork blablatant avant de frapper ?
3081,1,3496,Zog Zog aussi.
3082,1,3497,Vous vous raillez de moi ?
3083,2001,,Vous devez être un sage parmi les vôtres. Je vais aller guerroyer avec les autres alors. Bonne journée.
3084,1,3498,J'avoue être plutôt dubitatif.
3085,1,3499,Pardon ?
3086,1,3500,Vous vous méprenez voyons !
3087,2001,,Mais euh !?!
3088,2001,,Ok
3090,2001,,Tu troques autre chose ?
3091,2001,,Déménage ?
3092,2001,,Adopte un Trooll ?
3093,2001,,Quelle est ton idée ?
3094,2001,,"J'ai d'autres Bworks à fouetter, au revoir."
3095,2001,,De quoi as-tu besoin pour cela ?
3096,2001,,Je vais m'en payer une belle tranche avec cette fine lame.
3097,2001,,Et voilà la barbaque !
3098,2001,,Je crois tout avoir trouvé.
3099,2001,,Qu'est ce donc ?
3100,2001,,"Mon coeur n'est pas à prendre, en revanche, le tien m'intéresse !"
3101,2001,,"Au pire, tu pourras toujours nourrir ton Trooll !"
3102,2001,,Quels sorts as-tu appris auprès de Bworknroll ?
3103,2001,,Je ne le connais pas celui-là.
3104,2001,,Nous y allons de ce pas.
3105,2001,,"Moi fort, mais moi pas aider gobelin."
3106,2001,,Moi aider contre kamas.
3107,2001,,Moi prêt à t'aider.
3108,2001,,Je vais le chaperonner jusqu'au mage.
3109,2001,,Félicitations !
3110,2001,,Tu le veux ? Je te le vends !
3111,2001,,Il est sous ma protection.
3112,2001,,Je vous le confie.
3113,104,"1100,237;6015,165;1015,202;1010,226;7603,150;1578,143;1052,240",Monter dans le chariot
3114,1,3551,Que me veux-tu ?
3115,2001,,C'est donc toi qui commet ce trafic innommable ! 
3116,2001,,Je vais t'en arracher quelques une et je reviens.
3117,2001,,"En garde, je suis contre ce trafic de peaux."
3118,1,3557,Et que devrais-je faire ?
3119,2001,,"Non, je n'ai pas besoin de travail."
3120,40,172,"Dans ce cas, je pars de suite."
3121,2001,,"Non, je n'ai pas besoin de travail."
3122,2001,,"Non, je n'ai pas besoin de travail."
3123,2001,,"Non, je n'ai pas besoin de travail."
3124,2001,,"Non, je n'ai pas besoin de travail."
3125,2001,,"Non, je n'ai pas besoin de travail."
3126,2001,,"Non, je n'ai pas besoin de travail."
3127,2001,,"Non, je n'ai pas besoin de travail."
3128,2001,,"Non, je n'ai pas besoin de travail."
3129,2001,,"Non, je n'ai pas besoin de travail."
3130,2001,,"Non, je n'ai pas besoin de travail."
3131,2001,,"Non, je n'ai pas besoin de travail."
3132,1,3557,Et que devrais-je faire ?
3133,2001,,Et que devrais-je faire ?
3134,2001,,Et que devrais-je faire ?
3135,1,3557,Et que devrais-je faire ?
3136,2001,,Et que devrais-je faire ?
3137,1,3557,Et que devrais-je faire ?
3138,2001,,Et que devrais-je faire ?
3139,1,3557,Et que devrais-je faire ?
3140,2001,,Et que devrais-je faire ?
3141,1,3557,Et que devrais-je faire ?
3142,2001,,Et que devrais-je faire ?
3143,2001,,J'en ai pas sur moi.
3144,2001,,Que veux-tu ?
3145,2001,,Ok
3146,2001,,Débrouille-toi !
3147,2001,,Viens la chercher !
3148,2001,,Si je peux sauver ton couple...
3149,2001,,Tu vas être super sexy avec cette panoplie ! 
3150,1,3568,Je crois ne pas avoir très bien compris ce que vous venez de dire.
3151,2001,,"C'est cela oui, faut pas abuser de la soupe de champ-champ mon grand."
3152,1,3569,Vous souhaitez que je vous ramène quoi exactement ?
